# LF_DEM version v2.0-476-g5b678e2-dirty
# np 200
# VF 0.45
# Lx 13.9626
# Ly 13.9626
# Lz 13.9626
#1: number of the particle
#2: radius
#3: position x
#4: position y
#5: position z
#6: velocity x
#7: velocity y
#8: velocity z
#9: angular velocity x
#10: angular velocity y
#11: angular velocity z
#12: viscosity contribution of lubrication
#13: viscosity contributon of contact GU xz
#14: viscosity contributon of brownian xz
#15: angle (for 2D simulation only)

# 0 0 1.26729 5 0 
20 1 -4.99963 -0.41118 -5.47782 -7.05613 0.298866 -0.454072 -0.0172423 0.6453 0.0684747 74.4822 0 0 0
21 1 2.58868 -1.44101 0.113487 0.120524 -0.148046 0.185238 -0.0861976 0.471854 -0.0237172 62.7043 0 0 0
22 1 0.80714 1.13369 2.80558 3.62458 -0.07574 0.284324 -0.0621288 0.535866 0.116098 44.1024 0 0 0
23 1 -3.46591 -3.97377 4.05557 5.89795 -0.132234 -0.0191327 -0.0785247 0.719264 -0.0568003 33.2933 0 0 0
24 1 2.06734 4.3156 -2.9957 -3.40584 -0.108758 0.433754 -0.017878 0.72159 -0.0916815 88.2244 0 0 0
25 1 -1.08062 -6.02039 -0.0078 0.281759 -0.325625 -0.544282 -0.0141204 0.579747 0.0365516 34.2566 0 0 0
26 1 3.7709 -6.38874 -4.68442 -5.90248 0.264602 0.552039 -0.0854822 0.701816 -0.0254012 86.3521 0 0 0
27 1 2.19275 -2.89006 -4.13422 -5.5581 -0.0415574 0.327301 -0.116298 0.568067 0.076196 38.1885 0 0 0
28 1 -3.16634 3.5507 6.95949 8.68538 0.651606 0.134056 -0.0938203 0.623244 0.177535 40.1754 0 0 0
29 1 -4.46509 -6.01579 1.24936 1.66285 0.299059 0.188359 -0.06862 0.465567 0.059629 62.9746 0 0 0
30 1 -1.33013 5.8141 6.41415 7.51983 -0.042606 -0.178319 -0.0417765 0.489197 -0.0467408 33.7318 0 0 0
31 1 -5.0544 4.7611 4.37201 5.45072 -0.0487473 0.314689 0.0923813 0.572555 0.0433408 55.9821 0 0 0
32 1 -1.85387 -4.58409 1.32029 1.88243 -0.0649652 -0.707996 -0.0927063 0.509802 -0.103555 40.5584 0 0 0
33 1 0.9389 -5.58395 -0.1524 -0.0453823 -0.103377 0.398065 0.0929793 0.479787 0.0684819 28.9908 0 0 0
34 1 1.84363 -3.98802 -1.1783 -1.94809 0.177314 -0.0603943 -0.0474253 0.826787 0.0354136 47.6472 0 0 0
35 1 4.5081 -2.30716 3.69752 5.0436 0.187755 0.68842 -0.0378082 1.01795 0.0476424 30.8053 0 0 0
36 1 -0.48839 -6.56968 -5.25009 -6.69617 0.117884 -0.522804 0.00205576 0.355228 -0.0900328 35.3201 0 0 0
37 1 1.1146 1.688 -6.17348 -7.19911 0.0340869 -0.0958752 -0.129323 0.75386 0.0413069 26.1043 0 0 0
38 1 -5.52581 1.50214 -0.8278 -1.21356 -0.311505 -0.0135038 -0.00683067 0.518031 0.121733 64.3435 0 0 0
39 1 -3.12879 -3.30835 -3.2057 -4.96502 0.0495143 0.162556 0.0533462 0.504185 -0.025768 18.5173 0 0 0
40 1 -4.64539 -1.39793 6.68883 8.44515 -0.033807 -0.130818 -0.126846 0.625102 -0.0620384 33.7576 0 0 0
41 1 6.313 0.24703 -4.3254 -5.6054 -0.131529 0.667089 0.03821 0.758506 -0.0227982 36.1006 0 0 0
42 1 -0.94271 -5.82172 6.8363 8.76121 -0.00278103 -0.618998 0.061781 0.831388 -0.0142555 34.3178 0 0 0
43 1 4.1982 -5.11115 -6.36237 -7.84979 0.0684497 0.0731212 -0.0814395 0.594364 0.0266374 21.3907 0 0 0
44 1 2.30781 0.2249 1.67912 2.70057 0.137276 0.00331472 -0.073696 0.653895 0.0927855 60.3797 0 0 0
45 1 4.049 6.9262 -0.8669 -1.29829 -0.176344 -0.400316 -0.0745262 0.641325 0.0684971 59.3631 0 0 0
46 1 1.1503 5.8246 -1.9134 -2.1692 0.0278038 0.316898 0.0162868 0.549488 0.102604 42.6464 0 0 0
47 1 0.0028 -0.83934 2.32785 3.3486 0.110163 0.645781 -0.0650248 0.663746 -0.0192417 41.5371 0 0 0
48 1 -5.08867 3.9722 -0.5709 -1.52054 0.0277334 0.407884 0.00767597 0.578843 0.0477218 34.3878 0 0 0
49 1 -1.54951 1.07127 6.06016 7.06207 0.226374 -0.0307412 -0.00719719 0.644592 0.157266 49.0952 0 0 0
50 1 -4.01966 5.5928 -5.43533 -6.4275 -0.00981526 -0.171039 -0.0102123 0.81229 0.113326 41.3057 0 0 0
51 1 -2.58742 1.63336 4.31667 5.05167 0.4064 0.297818 -0.0972208 0.520671 -0.0929185 46.9549 0 0 0
52 1 3.859 2.55826 -5.17295 -6.34616 0.178124 0.0978857 -0.0399001 0.746221 -0.106517 24.5262 0 0 0
53 1 -5.09729 2.4475 -2.8118 -3.54072 -0.0326526 0.334272 0.000354544 0.694503 -0.0612867 45.9594 0 0 0
54 1 1.86101 3.3508 -4.81869 -5.96534 0.167846 0.334206 0.0373815 0.514232 -0.0577017 46.9719 0 0 0
55 1 -1.88706 3.2724 5.36612 6.78869 0.194416 -0.354336 -0.145588 0.627185 -0.162721 45.3964 0 0 0
56 1 -2.86308 5.0866 5.18849 6.72578 0.189728 -0.334428 -0.0605903 0.72021 0.0388429 42.9797 0 0 0
57 1 4.1354 5.3663 6.11568 7.93971 0.273347 -0.305204 0.0907885 0.740379 -0.086665 73.4704 0 0 0
58 1 6.5933 1.61102 0.0977589 -0.20418 -0.195936 -0.0613845 -0.0408687 0.649596 -0.0395763 57.4244 0 0 0
59 1 -0.79212 -5.31168 -3.635 -4.97325 0.339704 -0.384522 0.161171 0.647506 0.0390718 52.7266 0 0 0
60 1 -6.47879 -6.91432 -2.3654 -3.3004 0.152579 -0.65284 -0.0612547 0.471197 -0.021732 50.7694 0 0 0
61 1 -6.55494 -2.40461 6.58278 8.44845 -0.111023 -0.00610266 -0.0221463 0.67399 0.0511337 32.4236 0 0 0
62 1 1.17535 -2.00798 -1.3103 -1.39278 0.0441316 0.45164 -0.0957357 0.750845 -0.0285239 29.7679 0 0 0
63 1 -1.85962 4.0668 3.45323 4.54453 0.106951 -0.464222 -0.20484 0.751435 0.0347262 15.223 0 0 0
64 1 4.8375 1.25937 -2.6975 -3.58352 -0.00604314 0.120555 -0.0588877 0.549216 -0.000381773 30.1533 0 0 0
65 1 -2.45745 3.377 0.0129738 -0.0875105 -0.347435 -0.494175 -0.0483716 0.630426 -0.0458866 59.7685 0 0 0
66 1 1.4272 -2.28572 1.95193 2.73997 0.0655624 0.167059 -0.051598 0.882199 -0.0673994 22.2667 0 0 0
67 1 1.16069 6.6375 -6.48904 -7.70518 -0.138305 0.07865 0.017166 0.446738 -0.0463051 24.5689 0 0 0
68 1 4.3997 -1.47765 -3.5447 -4.23674 0.302235 0.333374 -0.0390434 0.688599 0.0447891 48.4127 0 0 0
69 1 -0.5028 3.5259 -2.1901 -2.30536 -0.024718 0.413564 0.0681105 0.848706 -0.0650194 16.7295 0 0 0
70 1 1.62696 -5.36748 6.26064 7.7495 0.0102476 0.217543 0.0103054 0.880005 0.0294994 22.9386 0 0 0
71 1 -3.33704 4.3526 -1.5988 -2.26307 0.0321248 -0.103737 0.0817599 0.751299 -0.00837258 66.2542 0 0 0
72 1 3.1049 5.9854 -6.0943 -7.62146 0.0459035 0.679225 0.0356907 0.618936 0.051625 28.3459 0 0 0
73 1 -5.58648 0.14457 2.53506 3.47905 -0.220764 0.194172 -0.0310339 0.739277 0.0144215 54.2763 0 0 0
74 1 -4.91973 -6.84988 -4.04494 -5.55104 0.0958323 -0.035311 -0.0841127 0.622864 0.144204 45.7271 0 0 0
75 1 -4.39958 -1.39899 -2.7892 -3.85731 0.200609 -0.636362 0.0340827 0.732757 -0.16759 56.9525 0 0 0
76 1 -6.761 3.6912 3.70749 5.01586 0.237539 0.373616 0.164867 0.497576 -0.0179226 46.4397 0 0 0
77 1 0.53604 -3.93326 -2.7986 -4.09536 -0.0347691 0.446178 0.0214399 0.623308 0.105201 49.4227 0 0 0
78 1 -6.87238 3.3848 1.52939 1.65973 0.126426 -0.196623 0.0258228 0.644138 0.0786214 32.4441 0 0 0
79 1 0.17375 -4.52722 1.84926 1.99431 -0.251859 0.464196 0.029534 0.312011 0.0467136 26.3875 0 0 0
80 1 6.638 -6.36649 5.67751 7.58644 0.195911 -0.265691 -0.0880793 0.757892 0.00912962 42.7198 0 0 0
81 1 -4.75207 0.25761 0.63089 0.843365 -0.122868 -0.329273 0.0159784 0.816453 -0.0806413 70.2971 0 0 0
82 1 -3.8854 4.2761 1.26571 1.50385 0.136496 -0.0111797 0.0515503 0.934074 -0.06008 42.1302 0 0 0
83 1 -3.09158 -3.66813 -6.38898 -7.80282 0.210026 0.351808 0.0619224 0.535577 0.0434739 55.6485 0 0 0
84 1 0.18625 5.1277 -0.0954 -0.0970398 -0.00818512 -0.34135 -0.139416 0.453582 -0.0286287 81.8021 0 0 0
85 1 -2.33925 -2.79519 2.2769 3.08866 -0.15725 -1.13384 -0.064777 0.953808 -0.0960277 32.4788 0 0 0
86 1 -3.21371 0.9866 1.81208 2.45459 -0.492231 -0.418905 0.0250019 0.628846 -0.133306 58.9995 0 0 0
87 1 0.59618 -0.8484 0.332091 0.411322 0.3225 0.326799 -0.108558 0.81166 -0.016328 39.0498 0 0 0
88 1 1.21758 -6.6696 4.69449 5.86869 0.140967 0.336388 -0.0133164 0.63685 0.0114878 32.8509 0 0 0
89 1 3.6822 -3.21815 -2.6633 -3.99558 0.347272 0.297547 0.0500379 0.63143 -0.0737632 49.0932 0 0 0
90 1 -3.6591 3.7935 -4.35357 -4.92017 -0.0304144 -0.548179 0.0440849 0.717431 -0.134996 33.252 0 0 0
91 1 2.03326 -0.63922 6.39804 8.51801 -0.0500646 -0.227046 -0.00356465 0.895795 -0.10293 29.4046 0 0 0
92 1 5.8312 2.85628 -4.08243 -4.87621 0.021734 -0.0228914 -0.0121082 0.654715 -0.0637049 22.3914 0 0 0
93 1 -1.14756 -0.39563 -6.43322 -7.44516 0.342348 -0.109341 0.0352769 0.673852 0.036781 35.7933 0 0 0
94 1 -5.46652 -6.1377 4.67602 6.67759 -0.0221154 -0.448376 -0.106028 0.604712 0.011138 58.3505 0 0 0
95 1 -5.23286 5.8625 1.07398 1.52165 -0.132463 0.610284 -0.129388 0.438068 0.0378005 37.4274 0 0 0
96 1 6.4353 -6.24717 -0.7114 -1.54248 0.199432 -0.361308 0.098247 0.8178 -0.0669143 45.7543 0 0 0
97 1 2.82612 1.81771 3.1936 3.70151 0.596298 -0.11071 -0.0346331 0.676697 0.016739 39.7632 0 0 0
98 1 2.02003 0.83855 -0.4985 -0.542658 -0.0494864 0.0277531 -0.0960159 0.542946 -0.0616069 27.6817 0 0 0
99 1 3.00172 -5.69408 0.449791 0.300596 -0.323609 -0.366902 -0.0484636 0.835483 -0.0443341 40.0555 0 0 0
100 1 -6.76146 5.9917 4.40028 5.68292 -0.0625373 0.196904 -0.135826 0.944053 -0.00777553 18.7938 0 0 0
101 1 -1.74682 -3.78071 -4.82767 -6.70616 0.0438181 0.140408 0.13371 0.50474 0.0379459 65.3308 0 0 0
102 1 -3.80329 -3.71857 1.12213 1.46367 0.0553721 -0.0782646 -0.101087 0.640508 0.00139192 35.7846 0 0 0
103 1 -4.57706 -4.8447 -3.719 -5.16239 0.332251 -0.642816 -0.0755237 0.622361 0.0195926 60.9573 0 0 0
104 1 -4.02864 0.2844 -1.5898 -1.74713 -0.225575 -0.231899 0.0926697 0.753874 -0.00206612 38.1037 0 0 0
105 1 -1.84887 -5.9917 -1.9334 -2.07482 -0.403467 0.0566863 0.0963529 1.02766 0.0341147 35.0662 0 0 0
106 1 4.2033 -4.11544 -4.48813 -5.61041 -0.0412911 0.317489 -0.00112827 0.663286 0.0205628 45.2437 0 0 0
107 1 -2.26042 -4.44595 5.82926 7.84231 0.260059 0.00612816 0.0341956 0.611049 -0.0336597 51.9616 0 0 0
108 1 1.37885 3.6299 -1.1611 -1.34232 -0.32425 0.219445 0.00994757 0.582309 0.0592126 54.474 0 0 0
109 1 5.1155 3.8246 3.42882 4.78626 0.272656 -0.590857 -0.0902632 0.742677 0.229361 52.0638 0 0 0
110 1 -6.79324 -6.00926 -4.96045 -6.86222 0.0242327 -0.0623105 0.0685926 0.500317 -0.0619259 72.7584 0 0 0
111 1 6.2304 4.3292 -6.28275 -8.25154 0.102293 1.01227 -0.269426 0.719161 -0.218163 23.9109 0 0 0
112 1 1.2475 1.59425 -3.2168 -4.55778 0.281201 0.362926 0.00616076 0.51078 0.0430993 40.2794 0 0 0
113 1 0.12386 0.69393 4.82194 5.7032 0.0539445 -0.0987199 0.00293363 0.5372 -0.0657577 40.3157 0 0 0
114 1 6.6498 1.38443 2.19828 3.06788 0.0848691 -0.384976 -0.0980888 0.785137 0.0565173 35.6347 0 0 0
115 1 -3.49667 0.39193 6.72928 8.14356 -0.0666346 -0.667849 -0.00587323 0.614545 0.00473006 38.526 0 0 0
116 1 1.13625 3.7443 3.27167 4.01395 0.383108 0.0432739 0.0990049 0.91123 0.0369799 23.0884 0 0 0
117 1 4.8715 -0.90747 -5.51216 -6.89559 0.0327356 0.230483 -0.0230954 0.736283 0.0504527 65.4723 0 0 0
118 1 -3.10029 -5.49258 2.70962 3.45172 -0.248134 -0.143974 0.0318933 0.891597 -0.0627871 63.424 0 0 0
119 1 3.2326 -4.3145 5.37427 6.68366 -0.0208379 -0.483332 -0.037913 0.428384 -0.0405354 35.7871 0 0 0
120 1 1.94042 -3.97225 0.881184 1.18262 -0.088038 -0.14291 -0.0202429 0.95945 -0.0838685 23.6289 0 0 0
121 1 -6.6107 -4.3836 -3.7026 -4.80596 -0.0646969 0.225202 -0.00445234 0.692323 -0.00688022 49.6171 0 0 0
122 1 -5.12356 -3.65173 5.2787 6.56285 -0.0993321 -0.295883 0.0388198 0.426515 -0.0728267 44.9956 0 0 0
123 1 -5.68497 -5.03444 -1.9666 -2.76026 0.0337023 -0.205362 0.201345 0.891053 -0.0562642 55.4811 0 0 0
124 1 -3.68452 2.31194 -1.2821 -1.82629 0.0751465 -0.148062 0.11123 0.735662 0.0108687 50.5925 0 0 0
125 1 0.93308 4.5497 -6.35314 -7.55185 -0.217504 -0.184803 -0.124211 0.651914 -0.0343121 38.6198 0 0 0
126 1 5.7067 -3.09498 -5.77822 -7.108 0.26315 0.267769 0.020739 0.672376 0.000681466 27.9 0 0 0
127 1 -1.78573 2.56167 1.83791 2.59661 -0.153882 -0.080842 -0.0222499 0.741686 0.103382 55.4234 0 0 0
128 1 3.0853 3.9541 -6.47628 -7.72589 0.0608758 0.341336 -0.0171956 0.855566 0.0496467 37.2556 0 0 0
129 1 3.8173 -4.57174 -1.0801 -1.78582 0.220115 -0.248262 0.118179 0.515849 0.0514676 60.0959 0 0 0
130 1 6.3588 6.2134 -3.97527 -5.0209 0.0266587 -0.33102 0.0129334 0.695032 0.0563187 70.5352 0 0 0
131 1 -0.73649 2.3282 3.62626 4.71796 0.249195 0.00138561 -0.0934024 0.490634 -0.0891587 80.1869 0 0 0
132 1 1.3684 6.0863 -3.99604 -4.39883 -0.0348901 0.385714 -0.00123221 0.763791 0.0966914 9.70397 0 0 0
133 1 -1.01001 6.1159 -1.4525 -1.44972 -0.552873 -0.953594 -0.0396919 0.669945 -0.0406542 90.6114 0 0 0
134 1 1.41132 5.9188 3.14856 3.38055 0.105111 0.422817 -0.0893692 0.84456 -0.0563049 88.7429 0 0 0
135 1 -6.18241 5.4224 -5.31914 -6.43938 -0.337484 -0.0933253 -0.0239045 0.652048 -0.0217534 52.6411 0 0 0
136 1 -1.55896 0.37638 3.0387 3.85107 0.133335 0.0465959 -0.108408 0.421953 0.0550659 43.4521 0 0 0
137 1 -5.1676 -6.61947 -6.07871 -7.59215 -0.163397 0.342274 -0.0733985 0.621869 0.0630283 82.068 0 0 0
138 1 0.57667 5.5482 5.59623 7.20213 -0.172291 0.282842 0.0876326 0.58651 0.0489249 27.4377 0 0 0
139 1 4.4107 -1.95115 -1.1932 -1.76615 -0.188923 0.254794 -0.0531238 0.717843 -0.0982535 51.545 0 0 0
140 1 -0.85969 5.302 -5.56753 -7.02692 0.0611566 -0.506524 -0.20053 0.777221 0.100368 36.1882 0 0 0
141 1 6.7142 -0.72721 1.5623 2.41203 -0.0224204 0.255609 -0.00460512 0.539795 -0.245277 38.7947 0 0 0
142 1 -5.89722 -5.02272 0.0836214 -0.288502 -0.4212 -0.155755 -0.0374915 0.625586 0.0126409 58.7877 0 0 0
143 1 3.4351 -6.56596 5.91202 7.83776 0.0675647 0.145811 -0.0274731 0.585875 0.0325043 16.6318 0 0 0
144 1 -6.43522 5.8206 6.46207 8.4228 -0.0355307 -0.146512 -0.152668 0.646529 -0.0908275 36.1309 0 0 0
145 1 6.0767 -1.17433 -2.204 -2.49545 -0.0595363 0.412805 0.0987274 0.548212 -0.0334282 75.2641 0 0 0
146 1 6.2483 -4.87814 -6.79582 -8.19121 0.190616 -0.104074 0.0581645 0.675769 -0.0327788 33.0669 0 0 0
147 1.4 -5.35306 0.70468 4.99524 6.53053 -0.128536 -0.136534 -0.0187646 0.609901 0.0267514 165.995 0 0 0
148 1.4 -5.34577 4.9216 -2.933 -3.5362 0.0363625 0.155679 -0.0918754 0.52099 0.139084 143.41 0 0 0
149 1.4 0.96092 -3.47597 4.58845 6.21166 -0.0370956 -0.116939 -0.0472679 0.613094 0.0417628 135.48 0 0 0
150 1.4 5.8834 1.70603 4.6855 6.47246 0.0341423 -0.295098 0.0716324 0.536911 -0.0272882 186.126 0 0 0
151 1.4 6.1487 -3.74058 -0.8254 -1.10108 -0.155298 0.0306602 0.0180624 0.655443 -0.0729352 160.741 0 0 0
152 1.4 5.7837 5.6396 0.480125 -0.0761053 0.0572624 -0.353489 0.0222833 0.636478 0.0909778 129.731 0 0 0
153 1.4 4.9506 -1.69448 6.06642 8.04024 0.117149 0.493428 0.0157645 0.630968 -0.122607 132.108 0 0 0
154 1.4 0.58579 3.04 5.59004 6.65337 -0.189141 -0.0150383 0.121524 0.607185 -0.0951455 100.738 0 0 0
155 1.4 2.42551 -5.3754 2.86292 3.61249 -0.0506638 -0.456821 -0.0942384 0.971725 -0.0585076 78.84 0 0 0
156 1.4 -0.48303 0.92309 -1.1561 -1.45677 0.0224405 0.313154 -0.0174688 0.558558 -0.0273622 107.701 0 0 0
157 1.4 -2.99989 6.3078 0.102811 0.77846 -0.0972616 0.0230362 0.026884 0.669221 -0.0836979 132.173 0 0 0
158 1.4 1.98582 -0.8544 3.9109 4.7443 0.0931582 -0.145681 0.056672 0.635045 0.109924 96.7869 0 0 0
159 1.4 -2.38913 5.7221 -3.4754 -4.38435 0.192129 -0.430224 0.0978218 0.736525 0.0516176 143.215 0 0 0
160 1.4 -3.44746 6.0275 2.97299 3.77837 0.00953063 0.0404417 0.0347011 0.823955 0.0347744 129.541 0 0 0
161 1.4 2.93942 0.28899 -4.53473 -5.94778 -0.0926693 0.615424 -0.0616901 0.628128 0.0599701 167.927 0 0 0
162 1.4 -4.45629 2.70869 3.0927 4.23187 -0.0186781 0.0236326 -0.0273752 0.625093 0.0482802 113.925 0 0 0
163 1.4 1.6393 -5.21651 -5.16867 -6.4527 -0.224048 0.452732 0.0341883 0.615456 0.114252 111.196 0 0 0
164 1.4 -5.9008 -1.45493 -0.7398 -1.10031 0.0678037 -0.0769739 0.108421 0.695768 0.016922 135.358 0 0 0
165 1.4 -6.43611 -1.96954 -4.20828 -5.2835 0.0116727 -0.00711967 0.0595917 0.720052 0.0206853 109.104 0 0 0
166 1.4 5.4757 6.7107 -6.26416 -7.78115 0.000834164 -0.0233538 -0.017036 0.589226 -0.0172788 220.376 0 0 0
167 1.4 3.8157 4.4047 -1.2427 -1.61465 -0.308301 0.0843526 -0.0204458 0.631845 -0.0116 195.741 0 0 0
168 1.4 -1.21957 -6.11319 4.32194 5.84714 0.224629 -0.666093 -0.0213867 0.665738 -0.119672 156.706 0 0 0
169 1.4 -5.48735 -4.12744 -5.93128 -7.4435 -0.0749246 -0.423953 -0.0550571 0.587975 0.0169617 109.638 0 0 0
170 1.4 4.5723 0.06078 2.70481 3.4005 0.472927 0.181047 -0.0682911 0.595955 -0.0833422 142.151 0 0 0
171 1.4 -0.13049 -2.00519 -4.23554 -5.98398 -0.192671 0.192813 0.004585 0.49938 -0.114638 108.093 0 0 0
172 1.4 -2.85368 1.55454 -3.5172 -4.76691 -0.0600288 -0.683632 0.0115386 0.599755 0.00150644 175.664 0 0 0
173 1.4 2.41252 -6.03609 -2.5044 -3.24118 0.119013 0.26608 -0.0056668 0.681667 0.0408905 143.791 0 0 0
174 1.4 4.6996 2.90684 1.10505 1.14196 0.0866856 0.0731709 -0.0727948 0.615387 0.0222878 111.543 0 0 0
175 1.4 4.2294 4.9192 -4.07067 -4.82689 0.0110129 -0.166403 0.116404 0.743288 0.0753262 99.8356 0 0 0
176 1.4 4.5837 -2.41878 1.22803 1.01406 0.373001 0.440765 -0.156448 0.81234 -0.149005 85.9021 0 0 0
177 1.4 -2.86157 -1.58447 -5.07494 -6.61177 0.212844 0.0713299 -0.10093 0.382554 -0.0388645 117.412 0 0 0
178 1.4 -1.13185 -1.47472 4.78823 5.84375 -0.108381 0.145983 -0.0299931 0.506417 0.153278 92.7971 0 0 0
179 1.4 -3.46763 -6.64023 6.06763 7.58376 0.173079 -0.118226 0.0539191 0.650759 -0.0554631 187.384 0 0 0
180 1.4 -0.52 -3.1715 -6.91755 -8.92354 0.118395 0.072736 0.0444454 0.658188 -0.00551368 189.968 0 0 0
181 1.4 -4.67143 2.02133 -5.74562 -7.45973 0.316292 0.153896 0.108774 0.871017 0.00740697 159.929 0 0 0
182 1.4 -0.67347 6.3975 1.88971 2.49059 -0.0469848 -0.471556 -0.139131 0.588622 -0.0790465 189.492 0 0 0
183 1.4 -0.58704 2.979 -4.75423 -5.79004 0.26401 0.169886 0.0258986 0.432871 0.0568425 77.0318 0 0 0
184 1.4 -3.78543 -1.2977 3.6336 5.18136 -0.248541 -0.0593023 -0.0539119 0.562933 0.0165477 129.969 0 0 0
185 1.4 5.6669 -4.23078 4.84376 6.41281 -0.0256874 0.246793 -0.0183578 0.571858 0.0401983 74.6231 0 0 0
186 1.4 2.37309 5.8918 0.772873 0.456471 -0.17812 0.291783 -0.00992292 0.534632 -0.0620762 163.047 0 0 0
187 1.4 6.4866 3.3581 -1.702 -2.24566 -0.325474 -0.0696739 -0.0530815 0.477262 0.0172661 113.569 0 0 0
188 1.4 2.53191 -2.89504 -6.64926 -8.76292 -0.00411647 -0.0148428 0.020032 0.638142 0.0546331 90.6709 0 0 0
189 1.4 -6.74798 -1.80024 4.18313 5.84224 -0.0695828 -0.0365036 0.0744785 0.749338 -0.0709435 111.798 0 0 0
190 1.4 4.1517 0.9619 6.88964 8.79795 0.0614893 0.204027 -0.0924888 0.672008 0.0784488 144.361 0 0 0
191 1.4 5.3013 -5.69937 -2.8523 -3.70256 0.00981458 -0.0277156 0.0417495 0.613339 -0.00208621 178.424 0 0 0
192 1.4 1.78896 2.72574 1.1143 1.30241 -0.000668358 -0.0665627 -0.0848691 0.724204 0.109186 103.844 0 0 0
193 1.4 6.8898 0.09462 -6.72642 -8.61795 -0.0702418 0.273034 0.011767 0.578734 0.051936 211.228 0 0 0
194 1.4 4.4853 0.34857 -0.2251 -0.31394 0.0281672 0.0375862 0.00794442 0.684402 -0.0490123 78.1356 0 0 0
195 1.4 -6.12653 3.3164 6.07199 7.4851 -0.427544 0.327836 0.0769546 0.678579 0.00995153 165.901 0 0 0
196 1.4 -2.88815 -5.949 -5.15374 -6.46883 -0.0438895 -0.539602 0.0209175 0.54859 0.0546883 146.748 0 0 0
197 1.4 3.455 3.193 5.15164 6.55076 -0.0702983 0.118205 -0.0272563 0.67018 -0.0478253 101.492 0 0 0
198 1.4 -6.67719 -6.515 2.30661 2.1385 -0.00528745 0.24358 -0.0108192 0.759983 -0.0836795 112.328 0 0 0
199 1.4 -6.36886 -3.0913 1.59561 1.42924 -0.361738 -0.348286 -0.0252033 0.924217 -0.0740956 98.6843 0 0 0
# 0.003 0.0418878 1.26644 5 0.00236776 
0 1 -0.394409 3.1507 -0.0696735 -0.00068912 -0.126584 0.390775 -0.0427578 0.440427 -0.0129776 50.5251 0 0 0
1 1 5.52541 -5.26884 1.08018 1.18773 -0.152546 0.759641 -0.0688064 0.815659 0.063283 13.8281 0 0 0
2 1 -2.94246 -4.89004 -0.449776 -0.210391 -0.0588287 0.0947001 -0.198537 0.704221 -0.0416316 29.096 0 0 0
