# LF_DEM version v1.0-715-g32e4c41-dirty	
# np 500
# VF 0.449998
# Lx 18.9728
# Ly 18.9728
# Lz 18.9728
0 nan nan nan nan nan nan nan 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 
0.001 nan nan nan nan nan nan nan -0.00265292 0.000198046 0.0191545 -2.04353e-05 -0.00111232 -0.00236713 -0.0548199 0.00794121 0.0175532 -0.0149201 -0.0320624 -0.060084 0.00681672 -0.0015255 -0.00297247 -0.00873276 -0.007252 -0.0270222 0 0 0 0 0 0 -0.524704 -0.0114892 0.116278 0.000722912 -0.54369 -0.580221 0.1 
0.002 nan nan nan nan nan nan nan -0.00247806 0.000132925 0.0192515 -5.0499e-05 -0.0015304 -0.00250271 -0.088044 0.0251846 -4.00728e-05 0.00835692 -0.0544827 -0.0501079 -0.00649142 -0.00629387 -0.00429491 -0.0090321 -0.0163099 -0.0320147 0 0 0 0 0 0 -0.505054 -0.0358729 0.00946961 -0.0173426 -0.515476 -0.513687 0.1 
0.003 nan nan nan nan nan nan nan -0.00238209 0.000163908 0.0193465 -2.20165e-06 -0.00106719 -0.00198298 -0.016278 0.00748789 -0.0052876 0.0171835 -0.0330812 -0.0544108 0.00545785 0.000954173 0.00303553 -0.0101995 -0.0033748 -4.85362e-05 0 0 0 0 0 0 -0.530042 -0.0584264 0.0796478 0.0203348 -0.48207 -0.511575 0.1 
0.004 nan nan nan nan nan nan nan -0.00263279 2.25713e-05 0.0193108 -0.000228857 -0.00114959 -0.00246353 -0.0302853 0.00237636 0.00278153 0.00332406 -0.0539617 -0.0279376 -0.0108073 0.00338143 0.00539706 0.0132552 0.00916886 -0.0164689 0 0 0 0 0 0 -0.501074 -0.0141405 0.0509482 0.0451608 -0.465155 -0.520929 0.1 
0.005 nan nan nan nan nan nan nan -0.00257865 -8.5275e-05 0.0194134 -0.000115426 -0.00114149 -0.00296053 -0.10475 0.0115399 0.0175877 -0.000303678 -0.0215029 -0.0402188 -0.0101065 -0.0103261 0.00157669 -0.00639336 -0.0146013 -0.0134419 0 0 0 0 0 0 -0.532175 -0.018755 0.0472548 0.00970727 -0.505284 -0.477141 0.1 
0.006 nan nan nan nan nan nan nan -0.00261891 0.000330638 0.0197614 -0.000198588 -0.000943667 -0.00361337 -0.0314418 -0.00744553 -0.00547197 0.0160007 -0.0453601 -0.0295413 -0.0112096 -0.000937251 -0.00211494 -0.00663952 0.00107834 0.00382641 0 0 0 0 0 0 -0.615996 -0.0383948 0.10192 -0.0294266 -0.483631 -0.579448 0.1 
0.007 nan nan nan nan nan nan nan -0.00217526 0.000319894 0.0198552 -0.000314679 -0.000968276 -0.00322364 -0.0239754 -0.00851332 0.0091592 0.00193005 -0.0250897 -0.0389849 -0.0105063 -0.00120749 -0.0031525 -0.0019491 0.00471302 0.0132022 0 0 0 0 0 0 -0.582338 0.0200613 0.115633 -0.0340047 -0.589518 -0.651762 0.1 
0.008 nan nan nan nan nan nan nan -0.00201942 0.000160058 0.0194729 -9.58166e-05 -0.000825658 -0.00260407 -0.0358705 -0.0104844 0.000241989 0.00841702 -0.0535241 -0.0168903 -0.00446027 -0.00705236 -0.00278596 0.00563839 -0.00181488 -0.000114726 0 0 0 0 0 0 -0.520932 0.00116634 0.0308249 -0.00899356 -0.527388 -0.482561 0.1 
0.009 nan nan nan nan nan nan nan -0.00178039 5.21468e-05 0.0195122 -0.000162261 -0.000735107 -0.00223431 -0.0389329 0.0114515 0.00758007 0.00967085 -0.0645076 -0.0459246 -0.0081435 -0.00329194 -0.000134376 0.00879034 -0.000161481 -0.0114333 0 0 0 0 0 0 -0.562882 -0.0397256 0.0415653 0.00986483 -0.51654 -0.494615 0.1 
0.01 nan nan nan nan nan nan nan -0.00140214 8.3176e-05 0.0195309 -0.000211861 -0.00049142 -0.00215421 -0.020087 -0.00419659 -0.00106195 -0.00945482 -0.0117176 -0.0391967 0.000784394 0.00214769 0.0043475 0.00102519 -0.00383292 0.000793956 0 0 0 0 0 0 -0.552362 0.00955209 0.0333771 -0.0334461 -0.525519 -0.511685 0.1 
