# LF_DEM version v2.0-525-gc482fc8
# np 200
# VF 0.45
# Lx 13.9626
# Ly 13.9626
# Lz 13.9626
# data in thermal units.
#1: particle index
#2: radius
#3-5: position (x, y, z)
#6-8: velocity (x, y, z)
#9-11: angular velocity (x, y, z)

# 5e-05 0.00069813 0.1 0 0.0005 
0 1 -0.393767 3.16174 -0.0649815 1.28655 21.4875 11.237 21.7693 -57.6059 -11.3639 
1 1 5.54246 -5.25533 1.10134 39.71 26.2839 45.9207 -19.7218 70.098 45.017 
2 1 -2.92472 -4.88603 -0.449297 34.4802 7.7346 1.40601 -48.6047 3.55375 68.5362 
3 1 -3.64776 -1.55014 0.96554 69.7247 20.6893 -48.6762 -19.9128 -48.0934 86.6696 
4 1 -3.33892 -2.68748 5.66552 -12.8229 9.39018 -31.3244 74.4647 -10.0164 -25.2588 
5 1 2.49923 5.64028 4.90025 -35.7648 -40.2345 49.9753 81.0429 17.4642 71.9351 
6 1 0.956605 -0.460639 -2.63448 -10.9092 -16.2186 30.6316 37.1212 8.73167 37.9804 
7 1 -0.868997 0.337383 -4.43871 -31.9937 -32.9539 -2.3489 76.4491 -2.36428 21.8481 
8 1 -4.47316 5.10795 6.58554 20.1484 -15.896 38.3928 12.4524 4.27762 13.2799 
9 1 -2.61987 -0.0192242 0.0247032 9.57716 2.29162 35.2901 58.0356 1.34635 8.95305 
10 1 2.91244 -0.741747 -2.11218 -41.5352 22.326 14.8306 33.5345 -39.3901 31.4214 
11 1 0.848109 -0.421188 -5.8463 -8.6616 -22.355 16.7984 44.0385 26.6725 -41.0518 
12 1 -4.53607 -3.60178 -0.829414 37.8272 17.5276 18.5714 -25.9048 54.2385 47.4601 
13 1 3.23317 2.62137 -2.92649 -49.8513 3.07107 8.8157 6.92931 -5.33663 -15.8296 
14 1 5.6794 -3.27225 -3.19297 -9.39661 8.27883 32.8639 19.1638 32.5334 19.916 
15 1 -5.61743 0.681658 -3.77283 24.3836 42.9564 14.5435 2.53559 11.1679 -2.5986 
16 1 5.85925 5.7978 -2.00902 10.6951 -4.59788 -14.2382 36.9812 -45.6345 -46.0909 
17 1 4.06762 5.41632 2.5331 3.23303 77.2453 35.6963 39.6151 -22.9437 -11.785 
18 1 -6.11899 -4.47722 3.61392 8.13387 28.5318 -23.9721 -7.99961 8.35087 -14.2583 
19 1 6.95943 0.820847 -2.21273 -5.94989 -36.2052 48.3331 40.4084 5.27248 -47.2895 
20 1 -4.98806 -0.405449 -5.48034 23.143 11.4629 -5.03154 -7.69487 31.3992 -10.8519 
21 1 2.59325 -1.46712 0.118104 9.13339 -52.2196 9.23369 14.3542 4.22041 28.2079 
22 1 0.777753 1.14462 2.80001 -58.7737 21.8505 -11.1472 -2.20238 -34.8024 21.7934 
23 1 -3.48759 -3.97339 4.05298 -43.3632 0.75894 -5.18239 -19.6045 93.4447 21.0593 
24 1 2.09477 4.34294 -2.97913 54.8578 54.6775 33.1404 20.1113 33.6364 -75.3391 
25 1 -1.0629 -6.03519 -0.00530461 35.4315 -29.6007 4.99078 1.39589 6.53758 -1.79659 
26 1 3.77517 -6.39037 -4.68009 8.53666 -3.24679 8.65174 35.8908 -61.8294 22.4107 
27 1 2.19266 -2.88216 -4.11224 -0.179368 15.799 43.9575 32.9629 -66.2365 24.8813 
28 1 -3.12483 3.52279 6.97406 83.0142 -55.8259 29.1371 32.9833 -16.571 -47.844 
29 1 -4.47031 -6.03655 1.26213 -10.4491 -41.5321 25.534 -105.023 4.71968 -49.2977 
30 1 -1.36153 5.80176 6.42419 -62.7904 -24.6813 20.0727 -3.66613 -35.3338 24.7606 
31 1 -5.05952 4.76903 4.36556 -10.2395 15.8538 -12.8955 11.2731 11.2892 5.49176 
32 1 -1.84553 -4.59478 1.34878 16.6729 -21.3842 56.9889 4.67653 -33.7016 -8.49417 
33 1 0.952598 -5.58534 -0.156326 27.3962 -2.77718 -7.85182 31.9169 36.8465 -29.7985 
34 1 1.85565 -3.9738 -1.16852 24.0466 28.4391 19.5633 41.8375 -16.3967 -9.89798 
35 1 4.5329 -2.29833 3.71989 49.5998 17.6548 44.7445 -8.23065 20.1191 -31.062 
36 1 -0.488621 -6.57132 -5.23707 -0.462937 -3.27809 26.0312 -20.1205 18.0358 11.2401 
37 1 1.10633 1.69073 -6.14932 -16.5414 5.46216 48.3292 -22.6601 34.8234 1.99191 
38 1 -5.51809 1.49026 -0.840977 15.4434 -23.7663 -26.3534 -0.955105 6.3276 32.4828 
39 1 -3.07096 -3.31103 -3.1999 115.65 -5.35469 11.6099 11.3852 -25.5968 22.504 
40 1 -4.64717 -1.38614 6.6755 -3.56398 23.5721 -26.663 65.2036 -1.71361 -47.8067 
41 1 6.29744 0.25427 -4.33233 -31.1209 14.4799 -13.8598 15.8695 3.70126 -10.2292 
42 1 -0.937978 -5.84753 6.8333 9.46393 -51.6234 -5.99993 18.6688 9.97997 -36.7002 
43 1 4.21202 -5.11871 -6.34374 27.6367 -15.1117 37.2555 -60.0669 -18.8964 5.97971 
44 1 2.33103 0.211371 1.68073 46.4326 -27.0577 3.22108 -4.97234 -20.4944 89.392 
45 1 4.04773 6.92781 -0.835501 -2.53148 3.21489 62.7988 21.1009 18.1382 27.272 
46 1 1.16838 5.82912 -1.89269 36.1625 9.03434 41.4208 29.0197 13.7162 -16.8273 
47 1 0.00214524 -0.840239 2.34086 -1.30951 -1.79844 26.017 23.0374 -27.9438 16.9069 
48 1 -5.10014 3.96806 -0.582586 -22.9436 -8.285 -23.3728 -25.9292 -65.7027 26.237 
49 1 -1.5675 1.06471 6.0875 -35.9766 -13.1215 54.6734 24.8296 -31.9121 -48.9058 
50 1 -4.00281 5.60881 -5.42022 33.7086 32.0298 30.2133 11.8377 7.20413 53.1897 
51 1 -2.60813 1.63342 4.31861 -41.4293 0.111042 3.88407 11.1209 -38.7399 -32.3527 
52 1 3.85182 2.55919 -5.1612 -14.3669 1.86083 23.4984 44.5372 -26.5007 12.274 
53 1 -5.09415 2.44541 -2.79779 6.27379 -4.18984 28.0128 -19.5513 15.4619 -51.2376 
54 1 1.8534 3.35753 -4.79068 -15.2148 13.4634 56.0292 -19.3867 17.4883 8.17776 
55 1 -1.88869 3.26614 5.35637 -3.26314 -12.5221 -19.5022 20.6774 -26.3729 -86.3252 
56 1 -2.88088 5.08336 5.18812 -35.6014 -6.47452 -0.736598 43.7307 1.38595 -37.6411 
57 1 4.11269 5.34384 6.14763 -45.4285 -44.9172 63.9012 -41.3846 18.0233 63.1774 
58 1 6.60588 1.61525 0.123096 25.1504 8.46149 50.6734 34.1183 11.7934 41.8486 
59 1 -0.772825 -5.29803 -3.61013 38.5894 27.3034 49.7431 -49.3088 27.2022 -8.78871 
60 1 -6.47806 -6.92748 -2.35303 1.45254 -26.3071 24.7386 -10.8305 -108.84 -56.9975 
61 1 -6.55982 -2.41431 6.58445 -9.74834 -19.4048 3.34211 29.124 -22.1339 0.707054 
62 1 1.16032 -2.01847 -1.28266 -30.0591 -20.9871 55.2809 18.844 -1.63206 -4.56433 
63 1 -1.86648 4.07079 3.45461 -13.7123 7.98357 2.76496 55.9924 -11.5911 10.5556 
64 1 4.81612 1.26625 -2.67681 -42.7644 13.7643 41.3747 45.4505 -65.0808 -59.5472 
65 1 -2.43105 3.37956 0.00987572 52.7933 5.12402 -6.19615 -40.2102 10.7084 38.0028 
66 1 1.43218 -2.28064 1.96146 9.96514 10.1581 19.0565 -25.6528 1.22779 -9.72157 
67 1 1.18096 6.64814 -6.46531 40.5325 21.2757 47.4508 3.25379 36.4041 -25.7234 
68 1 4.40515 -1.48147 -3.51692 10.9031 -7.63157 55.5545 -4.35458 3.18641 14.2361 
69 1 -0.518659 3.50339 -2.18425 -31.7171 -45.012 11.7061 40.6948 13.4086 15.1726 
70 1 1.65498 -5.35657 6.275 56.0498 21.8214 28.7297 -47.1289 -27.6743 -32.3734 
71 1 -3.33237 4.34583 -1.56972 9.34109 -13.5357 58.1567 28.7108 -103.841 14.6262 
72 1 3.10567 5.96282 -6.05493 1.54885 -45.1683 78.7484 45.8066 13.082 -2.17383 
73 1 -5.5863 0.154661 2.52269 0.355142 20.1819 -24.7396 -69.287 16.5268 -11.3299 
74 1 -4.91545 -6.86595 -4.0521 8.56308 -32.1495 -14.3133 -50.2117 -71.4954 25.3736 
75 1 -4.35613 -1.39871 -2.79942 86.9062 0.557189 -20.4314 -35.1067 -32.3943 40.2559 
76 1 -6.75675 3.70554 3.7361 8.48608 28.6867 57.2258 64.1439 -15.087 11.1458 
