# LF_DEM version v1.0-408-g47d9e14-dirty
# np 500
# VF 0.449998
# Lx 18.9728
# Ly 18.9728
# Lz 18.9728
0.00173495 14.305 -0.695356 -0.0138563 0.64617 0.0261321 -0.486986 -0.689707 -0.0490361 -0.0029083 0.235615 0.000751541 0.00546576 -0.0112829 -0.522901 -0.0105613 0.398938 0.0282704 -0.347927 -0.529775 0.0179776 -0.0028069 -0.0370258 -0.000686768 -0.0027355 0.0125684 -0.141396 0.00242018 0.0486435 -0.00220306 -0.141789 -0.161218 0 0 0 0 0 0 0.2 
0.00247088 14.5422 -0.690152 -0.00999506 0.658754 0.0237183 -0.479334 -0.696605 -0.0506278 -0.00373907 0.237519 0.00151468 0.00526073 -0.0119241 -0.516054 -0.0089398 0.406425 0.0278035 -0.334549 -0.529369 0.0143458 5.7834e-05 -0.0336686 -0.00456137 -0.0107607 0.00237075 -0.137816 0.00262598 0.0484787 -0.00103852 -0.139285 -0.157683 0 0 0 0 0 0 0.2 
0.00411428 15.052 -0.726233 -0.00855238 0.685799 0.0200404 -0.506803 -0.73318 -0.0475182 -0.00176294 0.23696 0.000564452 0.00716353 -0.00999281 -0.520268 -0.00885395 0.432512 0.025877 -0.331804 -0.540294 -0.018779 -8.17614e-05 -0.0323841 -0.00506847 -0.0407482 -0.0252974 -0.139668 0.00214627 0.0487116 -0.00133257 -0.141415 -0.157596 0 0 0 0 0 0 0.2 
0.00580793 15.2794 -0.737418 -0.00845125 0.697863 0.0196637 -0.508212 -0.746705 -0.0465357 -0.00208509 0.23639 0.00175361 0.00817946 -0.00793352 -0.528662 -0.00890581 0.44492 0.0252246 -0.331189 -0.55183 -0.0225101 2.15114e-05 -0.0325187 -0.00592741 -0.0436652 -0.0294607 -0.139711 0.00251813 0.0490716 -0.00138712 -0.141537 -0.157481 0 0 0 0 0 0 0.2 
0.00752713 15.4776 -0.747506 -0.00815699 0.708379 0.0190768 -0.51017 -0.759356 -0.0470081 -0.00202181 0.236917 0.00150248 0.00804831 -0.00866975 -0.53625 -0.00859049 0.454615 0.0248636 -0.331922 -0.562446 -0.024625 6.37899e-05 -0.0320866 -0.0060409 -0.0447848 -0.0310675 -0.139623 0.00239152 0.0489336 -0.00124842 -0.141511 -0.157173 0 0 0 0 0 0 0.2 
0.00923524 15.6163 -0.754874 -0.00720658 0.715739 0.0181442 -0.511122 -0.769667 -0.0466345 -0.0017107 0.236714 0.000992921 0.00859687 -0.00835448 -0.542588 -0.00839515 0.462229 0.0248007 -0.332869 -0.571674 -0.0258311 0.000575564 -0.032234 -0.00656 -0.0450204 -0.0321155 -0.13982 0.00232371 0.0490299 -0.00108946 -0.14183 -0.157523 0 0 0 0 0 0 0.2 
0.0109334 15.7434 -0.760745 -0.0064845 0.722477 0.0184377 -0.511183 -0.779869 -0.0458433 -0.00191726 0.236343 0.00120654 0.00938998 -0.00779651 -0.548291 -0.00826368 0.468998 0.0251263 -0.333726 -0.580264 -0.0262758 0.00146175 -0.0321053 -0.00678237 -0.0448037 -0.0336985 -0.140334 0.00223468 0.0492412 -0.00111279 -0.142043 -0.15811 0 0 0 0 0 0 0.2 
