# LF_DEM version v2.0-476-g5b678e2-dirty
# np 200
# VF 0.45
# Lx 13.9626
# Ly 13.9626
# Lz 13.9626
#1: particle 1 label
#2: particle 2 label
#3: contact state (0 = no contact, 1 = frictionless contact, 2 = non-sliding frictional, 3 = sliding frictional)
#4: normal vector, oriented from particle 1 to particle 2 x
#5: normal vector, oriented from particle 1 to particle 2 y
#6: normal vector, oriented from particle 1 to particle 2 z
#7: dimensionless gap = s-2, s = 2r/(a1+a2)
#8: normal part of the lubrication force
#9: tangential part of the lubrication force x
#10: tangential part of the lubrication force y
#11: tangential part of the lubrication force z
#12: norm of the normal part of the contact force
#13: tangential part of the contact force, x
#14: tangential part of the contact force, y
#15: tangential part of the contact force, z
#16: norm of the normal repulsive force
#17: Viscosity contribution of contact xF

# 0.0001 745 0.0001
0 65 0 -0.993329 0.108533 0.0389613 0.0757495 37.6777 0.263381 1.58145 2.30959 0 0 0 0 0 0 
0 69 0 -0.053279 0.173422 -0.983405 0.155342 3.61978 -5.11033 -8.26731 -1.18106 0 0 0 0 0 0 
0 84 0 0.281889 0.959358 -0.0130862 0.0610714 -15.1628 2.46665 -0.755853 -2.27814 0 0 0 0 0 0 
0 108 0 0.829779 0.224321 -0.511026 0.134087 -8.70108 -0.61434 3.97943 0.749288 0 0 0 0 0 0 
0 127 0 -0.57033 -0.242642 0.78476 0.431224 -8.85062 0.421123 -0.357434 0.195538 0 0 0 0 0 0 
0 156 0 -0.0372457 -0.898302 -0.437798 0.0674771 -44.1962 -0.192941 -1.93443 3.9856 0 0 0 0 0 0 
0 192 0 0.866799 -0.168586 0.469295 0.10279 -27.2584 1.97011 -0.00765221 -3.64159 0 0 0 0 0 0 
1 96 0 0.404586 -0.437995 -0.802789 0.2351 -12.548 -3.63707 -1.61588 -0.951382 0 0 0 0 0 0 
1 151 0 0.246071 0.605939 -0.756496 0.0999984 5.01434 4.78577 -2.32156 -0.302826 0 0 0 0 0 0 
1 198 0 0.710406 -0.501886 0.493391 0.0700541 28.5324 -7.21918 -8.46193 1.78686 0 0 0 0 0 0 
2 12 0 -0.770206 0.610281 -0.185311 0.0962326 -1.32829 6.95043 9.14869 1.24118 0 0 0 0 0 0 
2 25 0 0.837634 -0.509016 0.198172 0.223677 -4.98739 -2.82175 -4.94975 -0.78676 0 0 0 0 0 0 
2 32 0 0.519955 0.14521 0.841761 0.102148 -17.0193 0.122085 -8.38523 1.3711 0 0 0 0 0 0 
2 102 0 -0.400724 0.547357 0.734725 0.139706 1.33426 0.107397 1.01079 -0.694448 0 0 0 0 0 0 
2 105 0 0.507495 -0.514313 -0.691326 0.145658 -9.368 -1.75374 -3.44711 1.27708 0 0 0 0 0 0 
2 157 0 -0.0196496 -0.980417 0.195948 0.351076 -9.07117 -1.71098 -0.323724 -1.79132 0 0 0 0 0 0 
3 9 0 0.499776 0.73022 -0.465835 0.108128 44.8107 2.30486 -1.89661 -0.500243 0 0 0 0 0 0 
3 81 0 -0.500407 0.849429 -0.16752 0.138564 26.4092 -0.150847 0.868461 4.85424 0 0 0 0 0 0 
3 85 0 0.602909 -0.552476 0.575561 0.234233 2.96132 -6.39125 -6.01666 0.919591 0 0 0 0 0 0 
3 102 0 -0.0557302 -0.996523 0.0619284 0.165777 -14.1174 -10.0358 0.875372 5.05473 0 0 0 0 0 0 
3 164 0 -0.789161 0.0375101 -0.61304 0.349778 -8.00545 -2.7692 2.60046 3.72388 0 0 0 0 0 0 
3 184 0 -0.0355759 0.0987288 0.994478 0.216175 -8.30787 -3.70799 -2.52446 0.117973 0 0 0 0 0 0 
4 23 0 -0.0659951 -0.617877 -0.783501 0.0739907 8.37068 3.3947 -5.49922 4.05081 0 0 0 0 0 0 
4 40 0 -0.623778 0.616897 0.479936 0.0992444 -2.10253 -1.88123 3.07116 -6.39265 0 0 0 0 0 0 
4 83 0 0.115681 -0.45456 0.883172 0.144692 -10.2883 2.48325 8.61305 4.10778 0 0 0 0 0 0 
4 107 0 0.521311 -0.850343 0.0717766 0.0606098 9.59773 3.49414 2.4998 4.23751 0 0 0 0 0 0 
